Continent,Region,Country,Code,Cluster,Year,Population,Entity,Life_expectancy,GDP_pc,Health%_GDP,Homicide,Conflict_terror,Violence,Nature_forces,Heat_cold,TB_vac,HepB_vac,Measles_vac,Polio_vac,DTP_vac,Diarrhea,Kidney_dis,Meningitis,Malaria,TB,Acute_hep,Maternal,Neonatal,Cardio,HIV_AIDS,Neoplasms,Chronic_respi,Lower_respi,Cirrhosis,Digestive_dis,Diabetes,Nutr_def,Protein_def,Suicide,Self_harm,Drug_use,Alcohol,Alzheimer,Parkinson,Road_injury,Fire_heat,Drowning,Poison,Deaths,Hip_2,Hip_3,Hip_4,Hip_5,Hip_6,Hip_2_Percentage,Hip_3_Percentage,Hip_4_Percentage,Hip_5_Percentage,Hip_6_Percentage
Africa,West Africa,Nigeria,NGA,Baja,2016,188666930,Nigeria,52.0427,5327.929,0.47496936,33.604195,2.68409519357738,6.938152860175337,0.0243815914108529,0.5098932812443601,64.0,53.0,47.0,53.0,53.0,106.4277666467568,10.146982303681945,26.2748749873653,98.8419115104062,26.72646446306197,1.4634255192470669,9.774367982772604,107.23500933629438,82.29635156516301,41.130154606321305,40.1988838213459,12.740971615958344,101.72158946986627,20.60456488055432,36.09217577240484,12.171714459974517,3.648758158093737,3.34822854222518,7.22,4.040983759050937,0.1303885105884746,0.616960269613758,5.852111973200603,1.6181956212463942,10.266770122352655,2.203353815106866,1.8577712585878192,2.032152640635007,820.4436015382842,43.76071792640792,386.8908027495862,353.95339289190747,19.478640133700164,16.360047836682348,5.33378745892577,47.156294719611246,43.14170922026394,2.3741595518788667,1.9940490493201732
Africa,West Africa,Nigeria,NGA,Baja,2017,193495900,Nigeria,52.3052,5060.9785,0.5326577,4.1217025,2.623828205145432,6.9438163806054805,0.0103361363212347,0.4930337025228958,67.0,55.0,54.0,55.0,55.0,102.57374962466903,10.040522822447402,25.215004555652083,91.05257527420476,25.167975135390463,1.3948615965506246,9.383144552416873,102.90812363466098,81.63790550600814,40.89027209362059,40.10214169912644,12.501040073717324,95.3188155407944,20.493457484112067,35.79093923953945,12.079325711810949,3.3540762362406644,3.06673164651034,7.06,3.982513324571735,0.1317857380957426,0.6113824634010333,5.8884968622074165,1.6176053342732326,9.984190879496673,2.120975173117363,1.7385381292316788,1.9468112761045584,758.1239760325672,10.071014424595042,367.7359571959922,345.23470523148035,19.29178372254916,15.790515457950274,1.3284126004428616,48.50604502979012,45.5380275714496,2.544674002200457,2.0828407961169604
Africa,West Africa,Nigeria,NGA,Baja,2018,198387620,Nigeria,52.5536,5177.499,0.4975434,4.1217025,2.742106589110752,7.103769882415042,0.1512191133700782,0.4723076974258776,70.0,55.0,56.0,54.0,55.0,95.1405133042072,9.93509574841414,23.28673533156958,94.2599140006821,23.45106010143173,1.3080453306511766,8.966789359134406,99.39077851732888,80.87651840371893,41.04439581461787,40.05592687688879,12.250764437821273,89.63966602351498,20.11919897017768,35.04150107753699,12.035529233124526,2.9780084059680743,2.714383084992904,6.95,3.931696947622034,0.1330728197656688,0.6043723897690794,5.924260798128431,1.6301420421294432,9.340804632869732,2.0616205789454,1.6402233163541151,1.8645316678530648,737.0449524975398,10.469403282321752,355.7389316934192,336.75589232836194,19.173544997414652,14.907180196022312,1.4204565470322106,48.26556785823814,45.6900072630897,2.6014078154179687,2.0225605162219837
Africa,West Africa,Nigeria,NGA,Baja,2019,203304500,Nigeria,52.9104,4983.6753,0.48264918,21.74079,1.517920164088842,6.373690695483868,0.0,0.4559662968601285,72.0,56.0,57.0,54.0,56.0,89.09689652713048,9.859594844186924,22.09198517494693,93.9998868692036,22.27102695710129,1.24935749085731,8.681558942374615,96.1105140319078,80.41927256897904,40.466394005051534,40.11618040918918,12.05384042163356,85.0832126194944,19.862324739491747,34.46898617590855,12.037608611712972,2.703334161319597,2.4573976473713075,6.87,3.920228032335733,0.1347732096436625,0.6005769670617227,5.958057986911259,1.6399046750071935,9.10358600030988,1.975853953060557,1.550875656957913,1.790417821543547,736.6620136571252,30.08836715643284,343.36082083770896,329.66855136015187,19.123540870959573,14.420733431871898,4.08441953007194,46.61036058220374,44.75166972754945,2.595972171284036,1.9575779888908376
Africa,West Africa,Sierra Leone,SLE,Baja,2000,4584074,Sierra Leone,45.0503,1039.8983,2.0776079,4.1217025,25.348630933968344,1.3525087073201698,0.0,0.8071422930781659,74.0,92.0,37.0,46.0,44.0,146.37634558255385,14.266785396570825,49.89011957485853,270.4144828377552,62.629879011551736,5.257332233292918,20.287630609802548,168.77999787961537,129.73176261988792,37.34669204729243,43.49842519994223,22.490910923340245,195.132103015789,22.970833367873208,37.8266144918254,13.306940507504896,49.99919285770693,49.039347968641,10.133,5.388220172710999,0.0872586262787206,0.5671810708116841,6.9370607891582905,1.8542458084228133,19.894966791548303,3.926638182542429,6.173547809219485,3.054051919755222,1424.7698492306188,27.50828193436668,737.9025731260011,601.3428229998032,24.966966467382505,33.04920470306544,1.9307175786476152,51.79100143959892,42.20631306344183,1.7523508432512638,2.3196170750603784
Africa,West Africa,Sierra Leone,SLE,Baja,2001,4857106,Sierra Leone,45.6607,1144.0094,2.5113297,4.1217025,1.873543628654594,1.3794222320863494,0.0,0.8029472694233973,63.0,92.0,50.0,38.0,38.0,130.32451834487452,13.794222320863494,49.1033137839693,283.68744680474344,60.07692646608907,5.888279975771582,20.814863830437304,165.26301876055413,125.6097766859525,40.76501521688018,42.49444010486903,21.700164665955405,187.49848160612515,22.029578930334235,36.15321551557656,13.011863442963774,47.66212637731192,46.735648758746464,10.463,5.414746970727013,0.0823535660947074,0.5558865711392752,6.567696896052918,1.7911900625598864,19.744267471206104,3.829440823403895,5.908868367295257,3.005905162456821,1374.032170613118,4.05591313016434,728.9525902873028,583.6603113047153,24.8748740665738,32.48848182436208,0.2951832727726104,53.05207591770073,42.47792182655196,1.8103560162986705,2.364462966676037
Africa,West Africa,Sierra Leone,SLE,Baja,2002,5140120,Sierra Leone,46.3586,1275.2334,2.8049378,4.1217025,0.0583643961619573,1.3618359104456703,0.0,0.7781919488260974,76.0,92.0,62.0,54.0,53.0,116.61206353159068,13.501630312132791,47.8977144502463,289.87650093772135,56.90528625790838,6.3617191816533465,20.85554422853941,158.7317027618032,123.05160190812666,43.71493272530602,41.964000840447305,21.1862758067905,180.0930717570796,21.20573060551116,34.66845132020264,12.898531551792564,45.34913581784083,44.43476027797016,10.7355,5.427888843062029,0.0778191948826097,0.5447343641782681,6.3617191816533465,1.7703866835793716,19.688256305300268,3.754776153085921,5.719710823871816,2.9765842042598227,1338.5644222819703,2.198392255433725,710.7421616615954,568.5664926110676,24.918048267355623,32.13932748651783,0.1642350729512091,53.09734442589844,42.47584076990344,1.8615501691637373,2.401029562083164
Africa,West Africa,Sierra Leone,SLE,Baja,2003,5350917,Sierra Leone,46.9628,1228.8932,2.200227,4.1217025,0.0934419278041502,1.382940531501423,0.0,0.7662238079940317,89.0,92.0,73.0,66.0,73.0,105.51462487644642,13.362195675993478,47.4684993245083,291.61356829119194,54.289760054211264,6.821260729702964,21.304759539346247,153.07656612875886,121.26893390422612,46.77702905875759,42.12362105411091,20.893615057007985,174.04493472801016,20.856238285886327,33.88204302178487,12.91367442253356,43.469184814490674,42.57214230757083,10.9991,5.531762126005692,0.0934419278041502,0.5419631812640712,6.148478849513084,1.7567082427180238,19.921819007844825,3.737677112166008,5.643892439370672,2.9714533041719764,1311.8415537326966,2.242606267299605,693.4512346201594,558.8014166543791,25.07145432730502,32.27484186355348,0.1709510009740522,52.860898684526525,42.59671566770948,1.9111648244383657,2.460269822351569
Africa,West Africa,Sierra Leone,SLE,Baja,2004,5533329,Sierra Leone,47.5771,1160.946,2.0971227,2.024098,0.0180723033096351,1.4096396581515394,0.1807230330963512,0.759036739004675,86.0,92.0,76.0,69.0,65.0,99.92176499897258,13.373504449129989,48.61449590291848,292.7532413127793,52.5904026310382,7.355427447021494,21.759053184800685,147.70493494964785,120.8133476249108,49.53618337170987,42.63256350742925,20.83736571600929,173.42182255925863,20.69278728953221,33.50605033606352,13.030130686246922,43.40967254974356,42.50605738426181,10.9578,5.638558632606157,0.0903615165481756,0.5421690992890537,6.126510821966306,1.7349411177249718,20.584353469674404,3.849400604952281,5.89157087894105,3.090363865947606,1307.3564056426865,4.391569733562201,684.0728248763086,560.3859810251658,25.090341188134666,33.41568881951534,0.3359122053181311,52.3248918140286,42.86405593811156,1.9191661187295324,2.5559739238121866
Africa,West Africa,Sierra Leone,SLE,Baja,2005,5683338,Sierra Leone,48.2373,1110.48,1.7210622,1.7419353,0.0,1.425218771081361,0.3519058694028051,0.7741929126861714,85.0,92.0,71.0,67.0,65.0,91.88262250107243,13.372423037306596,48.56300997758712,280.57454967485654,51.6597816283318,7.724333833391574,22.134879185436446,143.06733120571045,121.12600024844554,51.41344751974984,43.37239840389574,20.92080393599677,170.46320313871885,20.63927924047452,33.21991407162481,13.231660689545476,41.911989045874094,41.01462907889694,10.9332,5.771256258206005,0.0879764673507012,0.5630493910444883,6.070376247198389,1.7419340535438856,20.955994522937047,3.8885598569009976,5.929613899437268,3.114366944214826,1279.6418369109194,4.293252853170338,658.9789310436929,557.3133253732226,25.167792417343467,33.88853522349014,0.3355042582488811,51.49713865517877,43.5522901250703,1.9667841181325405,2.648282843369496
Africa,West Africa,Sierra Leone,SLE,Baja,2006,5809778,Sierra Leone,49.323,1093.63,1.0842268,1.7384497,0.0,1.4458383779896582,0.0,0.7745562739230312,83.0,92.0,65.0,65.0,64.0,87.14618699716237,13.374004996404338,47.93642717501426,274.43389403175127,51.15513880220552,7.108705358449152,22.083459987627755,138.54229886236618,121.0545394333484,52.463278287053306,43.65054912597349,20.87859467263637,166.80499667973544,19.44996865628945,32.61742531298098,13.322367911476135,39.79498011800106,38.93436203586436,11.6672,5.800565873601366,0.0860618082136701,0.5680079342102228,6.041538936599642,1.7384485259161366,20.981868842492776,3.872781369615156,5.886627681815037,3.0982250956921247,1254.4513488644086,3.958844351912689,641.7801162109809,548.971062233359,25.90182307854104,33.83950298961509,0.3155837295321521,51.160223693964056,43.761845585348105,2.064792955261968,2.6975540358937224
Africa,West Africa,Sierra Leone,SLE,Baja,2007,5939169,Sierra Leone,50.3654,1122.0587,1.0738451,2.25621,0.0673494894656137,1.5322008853427136,0.0,0.7745191288545585,82.0,63.0,60.0,63.0,64.0,80.90357422056856,13.38571103129074,43.65930654608415,272.31082328184294,50.66365345050797,5.47214601908112,22.61259108807983,133.57087498267856,120.60609826054792,53.03772295417086,43.97921662104581,20.74364275540905,161.049466684649,18.403247996478967,32.14254384746418,13.402548403657145,36.78965862059153,35.98146474700417,11.6656,5.876242955874803,0.1010242341984206,0.5724706604577173,5.9267550729740135,1.734249353739555,21.04671545800431,3.822083527173583,5.775218721676382,3.064401770685427,1222.9293327695996,4.630279503662885,622.5786806201338,536.1356108910186,25.876342277244508,33.7084194775397,0.3786220004369812,50.90880265421092,43.84027731813567,2.1159311158758203,2.7563669113406064
Africa,West Africa,Sierra Leone,SLE,Baja,2008,6090861,Sierra Leone,51.5259,1179.9845,0.6328678,3.0209196,0.0985082404605851,1.494041646985541,0.0,0.7552298435311526,91.0,77.0,73.0,75.0,77.0,75.63791063365261,13.13443206141135,40.88091979114283,281.2738625951241,48.646652747452286,3.989583738653698,22.23002626393871,127.69951571707183,118.35765091339304,52.50489216549187,43.36004384273422,20.22702537457348,151.48925578830315,17.041925599681228,30.88233338439344,13.232940301871936,32.47488327183956,31.736071468385173,11.831,5.713477946713937,0.0985082404605851,0.5582133626099823,5.861240307404815,1.7238942080602395,20.243443414650244,3.628386856964885,5.401535185255417,2.905993093587261,1188.1343176057992,5.368699330977279,613.4929035484474,511.3070221106672,25.78633406524956,32.179358550457806,0.4518596299613419,51.63497884521108,43.03444606675432,2.170321459716054,2.708393998357206
Africa,West Africa,Sierra Leone,SLE,Baja,2009,6259845,Sierra Leone,52.6256,1238.3893,0.9330921,2.5240252,0.0,1.5176094615761253,1.6454081530772726,0.7348424761315975,96.0,84.0,80.0,81.0,84.0,68.43619929886442,13.067416205992322,38.91470156209938,266.5561207985182,47.39733971048804,3.1470427782157544,22.34879617626315,122.41517162166156,117.063601415051,50.52840765226616,43.35570609176425,19.904646201303706,143.82145244810374,16.278358329958646,30.336214395084863,13.195214897493466,29.26590035376276,28.56300755050644,11.932,5.718991444676346,0.0958490186258605,0.5591192753175199,5.814840463302206,1.7093074988278465,19.904646201303706,3.514464016281553,5.1598721693588265,2.7955963765875995,1138.2218692424642,6.421885290784996,582.2827881521027,492.312509335295,25.830107700749775,31.374578763531687,0.5642032950095255,51.15723075498778,43.25277194532822,2.269338553294608,2.756455451379864
Africa,West Africa,Sierra Leone,SLE,Baja,2010,6436699,Sierra Leone,53.6932,1263.5675,1.2722797,2.5323544,0.0,1.5846631945971064,0.2485746187603304,0.7457238562809912,97.0,86.0,82.0,84.0,86.0,66.24513589962805,13.127847053279948,38.37370677112601,244.7217121695453,46.56113327654439,2.812000374726237,22.542610738827463,117.9020488607592,116.84560673102784,48.145796471141495,44.028779347923525,19.87043358715391,140.0873335851187,15.908775600661146,30.31056757508779,13.29874210367768,27.6849981644318,27.00141796284089,12.158,5.810431713522724,0.0932154820351239,0.5592928922107434,5.73275214516012,1.6934145903047508,20.10347229224172,3.526652403662188,5.173459252949377,2.7964644610537173,1098.2271175762803,5.111316069638428,552.2861951444366,483.1824511290648,26.04710682323346,31.600048409907,0.4654152121938846,50.288887089521005,43.9965871718246,2.371741364456363,2.877369162004155
Africa,West Africa,Sierra Leone,SLE,Baja,2011,6612390,Sierra Leone,54.6198,1466.3158,0.88903224,2.8280268,0.0,1.587928116762623,0.3175856233525246,0.7259099962343418,97.0,89.0,84.0,88.0,89.0,63.19953904715239,13.005887432531958,28.703691101099604,231.5199194239904,44.62834164349048,2.616300611427941,21.80754613687336,113.95274628387014,115.87338314890684,46.080161635959165,44.14440164600092,19.61469302324878,132.8566524358061,15.274356170764277,29.86817172005886,13.293226806041387,25.95128236537772,25.300987993751125,11.741,5.731664345266991,0.1058618744508415,0.5595556220973052,5.716541220345443,1.6937899912134646,19.58444677340568,3.448072482113124,4.960384974268003,2.7372856108003307,1049.429342056662,5.459450536349489,519.4339716804363,468.2573169459152,25.54841305337405,30.730189840587137,0.5202304069038233,49.49680277306277,44.62018529310689,2.434505309648052,2.9282762172784675
Africa,West Africa,Sierra Leone,SLE,Baja,2012,6788594,Sierra Leone,55.451,1634.848,0.9520574,1.6645583,0.0,1.6350955735458623,0.0,0.7217989468806059,98.0,91.0,86.0,91.0,91.0,64.72621576721188,13.007111634603572,26.8833281236144,215.2433920779472,42.792366136493065,2.460008655695126,21.138397730074885,108.85906566219752,115.16375850433832,45.502794834983504,44.63368998057624,19.44437979351836,126.21170156883736,15.0399331584714,29.829446274147493,13.331184631162207,23.99613233609198,23.362716933727366,11.8355,5.818583347302844,0.103114135268658,0.5744930393539516,5.7154692120341855,1.694017936556524,19.65060806405568,3.388035873113048,4.86109494837959,2.6809675169851075,1011.968960697168,4.021452820426468,495.1098857878376,456.5157380158542,25.74117767051616,30.580706402533423,0.3973889493266671,48.92540236083381,45.11163442220109,2.5436726490882187,3.0219016185502072
Africa,West Africa,Sierra Leone,SLE,Baja,2013,6964867,Sierra Leone,56.3132,2027.3401,0.80621624,4.1217025,0.0430733278898218,1.6798597877030532,0.0,0.703531022200424,99.0,92.0,85.0,92.0,92.0,58.50793705034138,12.921998366946562,25.499410110774548,200.47762577519427,40.40278156065291,2.2972441541238333,20.40239964381229,103.63442690291144,113.52693454160718,46.66277188064036,44.982912092937305,19.12455758308091,120.05972260489682,14.845940346025271,29.6057340362709,13.30965831795496,22.31198384692773,21.69459948050695,11.3464,5.829257041089227,0.1005044317429177,0.5743110385309583,5.757468161272857,1.6942175636663268,19.828088605281334,3.3310040234795584,4.738066067880406,2.6131152253158603,968.5075345916584,2.426464137793299,464.1438235647573,446.1248147308484,25.302158236302287,30.51027392195716,0.250536423427655,47.92361514879174,46.063122773633694,2.612489560751861,3.150236093395069
Africa,West Africa,Sierra Leone,SLE,Baja,2014,7140700,Sierra Leone,56.3933,2016.1617,1.3374571,4.1217025,0.0,1.736524430377974,0.0,0.7002114638620863,90.0,83.0,80.0,83.0,83.0,55.4427437086,12.82787401795342,24.703460445054407,184.28165305922388,38.399596678196815,2.184659767249709,19.829988656574287,98.81384178021764,111.59970311033932,46.199952385620456,45.16363941910457,18.723654543672183,114.49857857072836,14.788466116767266,29.464898399316592,13.21999243771619,20.76827201814948,20.19409861778257,10.9548,5.853767837887042,0.1120338342179338,0.5881776296441525,5.713725545114625,1.6524990547145235,19.70395059307911,3.262985421597323,4.593387202935286,2.5487697284579944,928.5259064741552,2.4367358942400603,436.4838181130701,434.621255619197,24.87500390157828,30.109092946069715,0.2624305770307427,47.00825416605856,46.80766067901783,2.6789779076854066,3.242676670207454
Africa,West Africa,Sierra Leone,SLE,Baja,2015,7314779,Sierra Leone,57.189,1836.8203,1.6406907,1.6951996,0.0,1.722540079474718,0.1367095301170411,0.6698766975735015,90.0,86.0,78.0,86.0,86.0,53.54912294684501,12.850695831001865,23.459355368084257,182.4525388942031,36.720179789437246,2.050642951755617,18.934269921210195,95.13616200844892,112.3889047092195,43.8837591675702,45.44224781090447,18.688192766999524,108.64306358401258,14.6279197225234,29.187484679988284,13.342850139423216,19.04363754530383,18.496799424835665,10.5273,5.823825982985952,0.1093676240936329,0.5878509795032769,5.796484076962544,1.6951981734513102,18.92059896819849,3.1443191926919463,4.347363057721908,2.433429636083332,906.5078908606246,4.224325907165261,425.1529677109862,423.7448595507807,24.54002683699672,28.845710854695675,0.4659999046621371,46.90008459908193,46.74475134998372,2.7070946744543827,3.1820694718178357
Africa,West Africa,Sierra Leone,SLE,Baja,2016,7493918,Sierra Leone,58.4045,1844.4371,1.8463899,4.1217025,0.0400324636591967,1.7614284010046548,0.0,0.6538635731002127,92.0,84.0,85.0,84.0,84.0,51.89541705687199,12.783700061836813,22.524932885574675,178.57147622912342,35.09512647456244,1.9882790284067693,18.494998210548875,91.90119240696256,111.31693728167296,41.47363235092778,45.59697610782504,18.45496574688968,103.29710039528057,14.638537544712928,29.0635686165768,13.317466243959435,17.707693091918006,17.187271064348447,10.8334,5.871428003348849,0.12009739097759,0.5871428003348849,5.764674766924324,1.6680193191331958,18.78856961071632,3.06915554720508,4.2034086842156535,2.361915355892605,881.0324067145119,2.455324437764064,413.2551223538876,412.05414844411166,24.844762280718843,28.42304919802966,0.2786871877869167,46.90577999224471,46.76946560691415,2.8199600935643554,3.2261071194898525
Africa,West Africa,Sierra Leone,SLE,Baja,2017,7677570,Sierra Leone,58.6517,1733.0524,0.850962,4.1217025,0.0,1.7974437224277993,17.609738497988296,0.6512477255173186,90.0,90.0,80.0,90.0,90.0,51.305295816254365,12.842605147201525,21.803773850319825,166.13329477946797,33.73463218179711,1.9407182220416097,18.05258695134007,88.92136444213469,111.79318456230293,38.658064986708034,46.26463842075032,18.4824104501815,99.70602677670148,14.848448141794869,29.280097739258647,13.42872810016711,16.72404159128474,16.229093319891582,10.9394,5.952404211228292,0.1172245905931173,0.5991479074759332,5.848204575145521,1.6671941773243355,18.80803431294016,3.034814400910705,4.115885625269454,2.3184419028416543,873.6081871292611,20.058429945933412,394.7342713905572,405.4147340890412,25.1235754617672,28.27717624196197,2.2960441810701027,45.184360358123726,46.40692933765456,2.8758402029547208,3.2368259201968783
Africa,West Africa,Sierra Leone,SLE,Baja,2018,7861287,Sierra Leone,59.7959,1980.2374,0.7686791,4.1217025,0.0,1.85720226217412,0.0,0.6360281719774383,88.0,93.0,87.0,93.0,93.0,48.80880191754861,12.936813018021097,21.103414746211403,152.48139394987106,32.5010395880471,1.8699228256136688,17.668862617533236,86.47439026205251,112.51338362280885,36.13912073175804,47.02792303601179,18.521140367983,96.47275312553784,14.908500351151153,29.219134220643515,13.598282316877633,15.709895847842724,15.226514437139874,11.1969,6.067708760664761,0.1272056343954876,0.6105870450983407,5.965944253148371,1.6918349374599857,18.80099276365308,2.98933240829396,3.981536356578764,2.2769808556792293,829.3835404317767,2.4932304341515583,373.84463892489873,399.3366480577545,25.66018063076695,28.04884238420504,0.3006124805483339,45.075000973647896,48.148610213540046,3.0938859260949725,3.3818904061687576
Africa,West Africa,Sierra Leone,SLE,Baja,2019,8046830,Sierra Leone,60.2549,1875.1897,1.225321,4.1217025,0.0,1.839233586393648,0.0869907777348347,0.6213626981059622,86.0,95.0,93.0,95.0,95.0,46.52763883417445,12.874635104755535,20.25642395825437,145.61013467415117,31.17998019095719,1.7895245705451712,17.273883007345752,84.07037305373669,111.95713094473228,34.77145658600965,47.23599231001525,18.379908609974365,92.70731455740956,14.813286722846138,28.880938207965123,13.607843088520571,14.66415967530071,14.204351278702298,11.2529,6.1017816954005495,0.1242725396211924,0.608935444143843,6.027218171627834,1.6901065388482173,18.553890165444034,2.907977427135904,3.815166966370608,2.212051205257225,806.64686259148,2.5475870622344448,359.5825933939203,391.222381981476,25.805214389641637,27.48908576420777,0.3158243316102315,44.57744895191244,48.49983308986196,3.1990720582161964,3.407821568399182
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2000,15236256,Kazakhstan,64.1781,6245.465,2.1195817,15.259658,0.0393797531362035,20.4052754167428,0.0,10.350311782632163,98.0,99.0,99.0,96.0,97.0,3.911722144862885,8.958893838486306,2.3956016491190484,0.0,30.93279608848788,1.00418370497319,0.8794811533752124,15.259654340278871,508.25478385241104,1.509557203554469,137.822572684523,44.0987602203586,30.39460612895977,24.24480134752265,41.808171246269424,9.93026108251266,0.5775697126643186,0.3741076547939336,39.4256,34.82482835678266,3.5047980291221146,15.922546851404965,11.013204293758257,2.920665024268429,16.454173518743712,4.9224691420254425,10.93444478748585,5.14562107646393,1053.4805000857198,46.05462495251116,63.34233291958338,799.0151911335699,107.61164255533645,37.45670852471893,4.371663732623792,6.012672556770565,75.84527583268562,10.214868006249786,3.555519871670254
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2001,15281288,Kazakhstan,64.3676,7108.0825,1.9661661,14.134937,0.1308790201454223,20.61344567290401,0.0,10.424513954582888,95.0,95.0,95.0,95.0,95.0,2.970953757301086,9.017564488019596,2.2380312444867214,0.0,29.04859852127648,0.8768894349743294,0.8310817779234316,15.659674760399778,511.6911611115503,1.4723889766360008,136.59843332577725,42.7058242734513,29.748801279054486,26.30013909822261,43.988438670876434,9.63269588270308,0.5824116396471292,0.3664612564071824,39.3745,36.00481844200567,3.5337335439264024,16.713250872570427,10.948030035164576,2.957865855286544,17.78645883776289,4.881787451424252,11.013469545237289,5.150089442722368,1057.39732917244,45.30377564763232,60.64279398438143,803.0867555143259,109.53219874895362,38.8318052771468,4.284460949328177,5.735099977209401,75.94938377070164,10.35866043227835,3.67239487048242
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2002,15338962,Kazakhstan,64.2693,7424.8936,1.9337814,12.823553,0.0,19.668866772080147,0.0,10.430953541706408,99.0,95.0,95.0,95.0,95.0,2.2882904332118432,8.93150397008611,2.1253067841226807,0.0,27.56379473395918,0.788840861591547,0.7823215156279806,16.20709406542633,521.6650253126646,1.551604339328828,136.358640173957,42.297516611619486,29.18059253292368,28.52213859060345,46.23520157361365,9.505206414879964,0.5606637528667194,0.3520446820325912,38.3135,36.52789543386312,3.52696616628948,17.25670876556054,10.81559495355683,3.038015219021992,19.088644981322727,4.654813017986484,11.02421402439096,5.104647889472574,1067.190160113767,42.92337331378656,58.687152364025664,816.22863398449,109.47868053829194,39.872319913172745,4.02209230538733,5.49922165303411,76.48389804282645,10.258591639059064,3.7361963596930265
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2003,15416709,Kazakhstan,64.5543,8357.259,2.0405986,12.9145565,0.0,20.45832220093147,0.0194594060249823,10.521052190840471,99.0,99.0,99.0,99.0,99.0,1.8226976976733489,8.977272646191869,2.0432376326231494,0.0,26.315603414451168,0.6681062735243949,0.7070250855743596,16.851845617634737,535.6720425870399,1.491887795248649,136.7801649496011,41.67556123683725,28.90370441577382,31.34910310624661,49.135000213080495,9.262677267891611,0.6162145241244419,0.3827016518246534,39.049,37.74476121979082,3.6453953953466978,17.714545951408954,10.78699740651523,3.1589102447221387,21.249671379280752,4.579446884545852,10.715646251090291,5.117823784570365,1090.3304349304094,43.91339029779692,57.38578836767302,835.2690577476685,112.09961021778382,41.66258829948725,4.027530452325648,5.263155693836583,76.606965282133,10.281251135114704,3.821097436590072
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2004,15521921,Kazakhstan,64.8566,9474.033,2.3200507,13.47127,0.2190450524777184,21.80786772461991,0.0515400123476984,10.533490023560873,65.0,99.0,99.0,99.0,82.0,1.513987862713642,9.193449702520711,1.9456354661256168,0.0,24.96469348091644,0.6055951450854569,0.5798251389116076,17.575144210565174,533.6452878480698,1.6106253858655768,135.23454989881728,39.16396688270736,28.50162682827725,33.70716807539479,51.20500226743842,8.781129603739124,0.6571351574331553,0.4058775972381253,39.2829,39.39589693827201,3.962138449229319,18.29026188188949,10.771862580668978,3.189038264013842,24.06918576637518,4.425998560358605,10.546375026647798,5.102461222422147,1094.410032054703,46.0832128130062,56.37833100683865,832.9123695449807,114.89209811407363,44.14402057580374,4.210781285190446,5.151481561347807,76.10606127040221,10.498085246748804,4.033590636310729
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2005,15656255,Kazakhstan,65.117,11327.526,2.532491,4.1217025,0.2235528228174617,20.534923581661133,0.0447105645634923,10.41756154329372,69.0,94.0,99.0,99.0,98.0,1.277444701814067,9.165665735515931,1.89700538219389,0.0,24.105381523231447,0.5620756687981896,0.6642712449433149,18.101391424705334,537.7978322402132,1.89700538219389,135.23029613403716,38.08701378458642,28.199591792545537,36.13891061431996,53.62074135864548,8.578041172681463,0.6898201389795963,0.4215567515986422,38.5854,40.29699311872475,4.2027930689682815,18.344105918050005,10.794407730328867,3.263871213134942,26.96685765529496,4.311375868622477,10.462272107857212,5.1608765953288325,1090.0437468396497,31.220748512335803,55.773235681202166,840.6608093698013,115.48757104920684,46.90138222710348,2.864173901538698,5.116605259459065,77.12174963684888,10.594764786646271,4.302706415507091
Asia,Central Asia,Kazakhstan,KAZ,Media_EuropaEste_AsiaCentral,2006,15822751,Kazakhstan,65.627,13785.8545,2.3139343,4.1217025,0.1706403646243311,19.263401162035603,0.0442400945322339,9.909781175220417,99.0,99.0,99.0,99.0,99.0,1.143922444333479,9.08185940611718,1.8264839028308035,0.0,22.006287023034112,0.5245611208822031,0.7331215665341634,18.41651935241856,534.5214621654603,1.8328039163354084,134.23708683780717,37.11111929903972,27.574218920590987,37.95800110865677,55.268518097769466,8.500418163693533,0.7078415125157439,0.4297609183131303,37.2296,40.50496655101252,4.354489304672747,18.005718474619236,10.78826305236049,3.343287143935969,29.12262222921918,4.114328791497761,9.95402126975265,5.119210938729934,1083.7985563085458,29.388062796412584,53.7327548161505,838.1412309401823,114.22632452660098,48.31018322919952,2.7115798065379706,4.957817530147491,77.33367294702064,10.539442395610829,4.457487320683064
