Continent,Region,Country,Code,Year,Population,Entity,Life_expectancy,GDP_pc,Health%_GDP,Below_$2.15%,Below_$2.15_num,Palma,Gini,Homicide,Conflict_terror,Violence,Nature_forces,Heat_cold,TB_vac,HepB_vac,Influenza_vac,Polio_inact_vac,Measles_vac,Pneumo_vac,Polio_vac,Rubella_vac,Rota_vac,Yellow_fever_vac,DTP_vac,Diarrhea,Kidney_dis,Meningitis,Malaria,TB,Acute_hep,Maternal,Neonatal,Cardio,HIV_AIDS,Neoplasms,Chronic_respi,Lower_respi,Cirrhosis,Digestive_dis,Diabetes,Nutr_def,Protein_def,Suicide,Self_harm,Drug_use,Alcohol,Alzheimer,Parkinson,Road_injury,Fire_heat,Drowning,Poison,Hip_2,Hip_3,Hip_4,Hip_5,Hip_6,Vac_mean,Deaths,Hip_2_Percentage,Hip_3_Percentage,Hip_4_Percentage,Hip_5_Percentage,Hip_6_Percentage
Asia,East Asia,Japan,JPN,2017,126662460,Japan,84.1976,39598.293,8.974145,,,,,0.24158695,0.0,0.5408074341837353,0.0868449894309647,1.5774208080278878,93.0,,99.0,99.0,97.0,99.0,97.0,97.0,,,99.0,2.7593021641929263,33.669802402385045,0.3229054607024054,0.0,2.910886145745156,0.0781604904878683,0.033948495868468,0.4089609502294523,275.177033510955,0.1421099827052151,337.7583223948122,41.777966415621485,85.58415808440796,20.093562054613496,45.95599990715481,6.584429198674966,1.3824143317601758,1.0524033719225097,13.5067,19.52670112360047,0.3686964551296414,0.5329124351445567,122.68828506883573,12.535679474407807,5.258069360092959,1.2403043490549608,6.2512602392216285,0.2423764705027835,2.4466601816425877,40.18396610961131,815.5083992526278,169.1589745571182,12.992010418872333,97.5,1040.290010519872,0.2351902024340212,3.8627657387125987,78.39240894422196,16.260751602582737,1.2488835120486965
Asia,East Asia,Japan,JPN,2018,126255870,Japan,84.2971,39352.13,9.004026,,,,,0.26454216,0.0,0.5401729044360472,0.2526615198168608,1.651408366201112,99.0,,99.0,99.0,97.0,98.0,98.0,97.0,,,98.0,2.836303769480184,34.83560803945195,0.321569207039641,0.0,2.9844156948900675,0.0807883229508457,0.0324737376567125,0.3928530214080343,286.1023412218379,0.1346472049180762,344.22161916115266,43.00869337797918,90.52489995118644,20.44340591847333,47.08137530556005,6.779090746434206,1.4177558635491565,1.0763855969627392,13.3694,19.656115790893523,0.3785962585343556,0.5282922687079816,127.27487442762066,12.915043078789129,5.368463264321889,1.2720200652848854,6.2222849519788666,0.2479092655256345,2.70878495045402,41.48401179287744,840.7902143480536,174.12232182454565,13.110677547111276,98.125,1072.2160104630418,0.2526342569053989,3.8689976075774473,78.4161219514857,16.239481608687235,1.2227645753442318
Asia,East Asia,Japan,JPN,2019,125791680,Japan,84.4258,39704.234,9.009339,,,,,0.2535939,0.0,0.5691950373824406,0.0635972108807196,1.6964556002431956,97.0,99.0,98.0,98.0,96.0,97.0,98.0,96.0,,,98.0,2.9175220491530123,36.0309998244717,0.32434577549167,0.0,3.062205703906649,0.0826763741449355,0.0317986054403598,0.3728386487882187,296.1109987560385,0.1279893868974482,351.75140359044417,44.35428479848588,94.44265312300465,20.866244889964108,48.33467523448292,6.982973754703013,1.4563761291684791,1.1089763647325483,12.2413,19.69367131435084,0.3895329166444076,0.5326266411260268,131.06908183434706,13.315666028150668,5.438356495437536,1.2854586249265452,6.259555480934828,0.2496190527068245,2.5828417485063557,42.82238698139655,865.5365760279219,177.241878734619,13.232989654005733,97.44444444444444,1101.4166731464495,0.23450178406396152,3.8879370564696987,78.5839362278145,16.092173203469574,1.2014517281822745
Asia,East Asia,"Korea, Republic of",KOR,2000,46788588,"Korea, Republic of",76.4661,24834.428,1.9615631,,,,,0.79071534,0.0,2.53908068352052,0.1431973112759889,0.6817901835379174,73.0,93.0,,,95.0,,99.0,95.0,,,97.0,0.9532238929715084,7.820283014311097,0.3975328342885662,0.0128236398157602,10.171283647200466,0.2201391501705501,0.1816682307232695,3.1204190218349828,148.48492542668737,0.0961772986182015,144.3941843254599,29.391782457722385,8.63458414261187,28.310322166593277,39.59298793115963,24.824429410009124,1.023753911958189,0.6198092577617431,13.8954,19.87022989452043,0.42104284061746,2.9152407847828194,12.674030684576334,2.502747037375866,24.72184029148304,1.5153267715623304,3.2144590471505574,0.863458414261187,4.154783518334426,22.877373431316197,425.3729563285817,52.278691241872906,30.315084524457117,92.0,534.9988890445624,0.7765966627994916,4.27615344625709,79.50912890459303,9.771738280659942,5.666382705690449
Asia,East Asia,"Korea, Republic of",KOR,2001,47064784,"Korea, Republic of",77.2697,25421.316,2.476622,,,,,0.8650941,0.0,2.607044791706682,0.2315956660929326,0.6714149585813461,81.0,89.0,,,96.0,,99.0,96.0,,,97.0,0.9433805114244228,7.99111284564697,0.3378322101722595,0.0106236544079326,9.542166389205144,0.2103483572770673,0.1636042778821634,3.2550877105905767,144.7515407698461,0.1104860058424999,144.93639235654413,28.84109698665567,8.809134235057789,26.591006983055525,37.16366784983014,25.50102004080163,0.8817633158584135,0.4886881027649037,14.776,20.89247875864043,0.3590795189881249,2.7026576813780765,13.381555092232018,2.6304168314041343,22.318173180185,1.4363180759524998,2.8513888430891345,0.750030001200048,4.375149516380961,22.454155956606535,418.07479664625674,54.74218788264279,27.35591010042668,93.0,527.0022001023136,0.8301956833446915,4.260732868334747,79.330749770132,10.387468566927234,5.190853111261344
Asia,East Asia,"Korea, Republic of",KOR,2002,47320664,"Korea, Republic of",77.5435,27263.982,2.353443,,,,,0.7834618,0.0105662084538796,2.633099146706817,0.5980473984895901,0.6635578909036441,89.0,92.0,,,97.0,,99.0,97.0,,,97.0,0.9425057940860676,8.271227977697016,0.2895141116363033,0.0105662084538796,9.015089052850144,0.1880785104790583,0.1521534017358674,3.1719757778546813,143.59688612991567,0.164832851880523,146.61036878096215,28.48649799165963,9.11652465400739,25.25112496308167,35.26577733566883,26.37325630088369,0.7502008002254575,0.3803835043396686,17.8095,22.42149433913269,0.3127597702348386,2.531663545549572,14.243248995829816,2.8232908988766514,20.675956702551765,1.3757203406951348,2.5844945878189707,0.6656711325944201,4.6887324445539305,22.041110834793013,415.99585331262466,60.14195754962357,25.30184276366029,95.16666666666667,528.1694969052554,0.8877325313231803,4.173113169908563,78.76180956115442,11.38686688686454,4.790477850749304
Asia,East Asia,"Korea, Republic of",KOR,2003,47539740,"Korea, Republic of",77.5473,28216.994,2.4779696,,,,,0.81326205,0.004207006601214,2.6588281719672846,0.3281465148946965,0.6647070429918212,87.0,91.0,,,96.0,,94.0,96.0,,,97.0,0.944472981972556,8.561258433470607,0.2545238993734505,0.0105175165030351,8.498153334452397,0.1577627475455271,0.149348734343099,3.0059062165674444,141.98857629427508,0.1577627475455271,148.12239191884515,27.682103435988505,9.48048937583588,24.110354831557768,33.66025981631368,26.96691231378211,0.654189526488786,0.3050079785880192,22.2741,24.375396247434253,0.2818694422813419,2.4211322989986903,15.193604340284567,3.0059062165674444,19.71192942998847,2.2339205052446647,2.402200769293227,0.6184299703784666,4.469150786455016,21.581943864228116,413.12804823922045,67.5520085455663,24.96648067490483,93.5,531.6976321103747,0.8405436692874472,4.059063377537845,77.6998096830831,12.704966971066597,4.695616299025017
Asia,East Asia,"Korea, Republic of",KOR,2004,47727290,"Korea, Republic of",78.006,29892.195,2.4893994,,,,,0.8798716,0.0020952373369617,2.6756180793001234,0.1026666295111245,0.6641902358168671,93.0,92.0,,,99.0,,90.0,99.0,,,88.0,0.955428225654547,8.850282511326329,0.2241903950549046,0.0083809493478469,8.028949475237333,0.1361904269025121,0.1424761389133973,2.7070466393545494,139.15309249697606,0.1697142242938998,149.7382315233067,26.795990302403517,9.908377366492,22.92399170369824,32.17446454638426,27.11865685229562,0.5740950303275129,0.2535237177723688,23.0826,25.700181175172528,0.2577141924462922,2.3194277320166306,16.072565611833397,3.188951226855747,18.511421872056847,1.2613328768509589,2.231427763864238,0.5824759796753598,4.324441781965077,21.05294476179142,408.8101377639502,70.6214399383246,22.586658492447402,93.5,527.3956227384787,0.8199616370554238,3.9918694532341634,77.51489017698354,13.390600318528598,4.282678414198276
Asia,East Asia,"Korea, Republic of",KOR,2005,47889576,"Korea, Republic of",78.5192,32088.42,2.6344361,,,,,0.85828435,0.0,2.6227001884501964,0.0877017578940352,0.6619394583906945,97.0,99.0,,,99.0,,96.0,99.0,,,96.0,0.9814244335761084,9.202420167595552,0.202549297993367,0.0083525483708604,7.7198428317678145,0.1190238142847621,0.1378170481191982,2.3721237373243813,136.63307438762874,0.1921086125297914,150.5713894815022,25.961808473727142,10.532563495655088,21.72289017551544,30.8292560368461,27.02467025391914,0.519946136086066,0.2213425318278031,23.9716,26.751124294773454,0.2380476285695242,2.213425318278032,17.083049555502434,3.391134638569362,17.46100236928387,1.1985906912184814,2.044286213768107,0.5554444666622231,4.230625754734926,20.743553879032042,404.2090495852375,73.64838143569281,21.259323740932683,97.66666666666667,524.09093439563,0.8072312411993139,3.95800662015897,77.12574728112067,14.05259595276581,4.056418904755233
Asia,East Asia,"Korea, Republic of",KOR,2006,48049348,"Korea, Republic of",79.0754,33109.707,2.9170713,0.24944234,120826.0,1.1852024,0.31702983,0.86510533,0.0,2.5536246610463893,0.1977134008145126,0.6514136258414994,98.0,99.0,,,99.0,,98.0,99.0,,,98.0,1.0218661031571126,9.456944140012055,0.1873074323505908,0.0083247747711373,7.400724771541125,0.1040596846392171,0.1290340089526293,2.174847408959639,133.38162257685576,0.20603817558565,152.76169824406358,25.246960687166872,11.294638170740631,20.660009788270177,29.794368905900654,26.227202916468297,0.4724309682620459,0.1956322071217282,20.7773,27.45302600151827,0.218525337742356,2.114492791868893,18.139684226308336,3.5775719578962857,16.566301794563373,1.146737724724173,1.898048647819321,0.5307043916600075,4.267857017702402,20.483108324383508,400.2406026404354,72.28060031533414,20.14179255876687,98.5,517.4139608566223,0.8248438079708179,3.95874674322123,77.35404007611302,13.969588334197153,3.89278103849777
Asia,East Asia,"Korea, Republic of",KOR,2007,48220600,"Korea, Republic of",79.48,35007.51,3.0149322,,,,,0.8925616,0.0020738024827563,2.4616035470317663,0.0539188645516646,0.6449525721372193,96.0,91.0,,,92.0,,91.0,92.0,,,91.0,1.068008278619511,9.88374263281668,0.1783470135170445,0.0062214074482689,7.082035478612876,0.0933211117240349,0.1368709638619179,2.038547840549475,130.8113130073039,0.2447086929652472,156.38959282962054,24.81097290369676,12.370231809641524,19.962422699012457,29.219876982036727,25.71100318121301,0.4541627437236368,0.1824946184825572,23.2415,29.083006018174803,0.2053064457928769,2.032326433101206,19.365167583978632,3.8137227657888952,16.127961908395996,1.1136319332401503,1.8166509748945472,0.5143030157235704,4.055110386203406,20.487094727149803,400.15677946769637,77.7410292468364,19.572547832254262,92.16666666666667,522.0125616601402,0.7768223763250189,3.924636346296981,76.65654217114819,14.892559098501202,3.749440007728607
Asia,East Asia,"Korea, Republic of",KOR,2008,48398630,"Korea, Republic of",80.0441,34997.27,3.0905204,0.24275911,119085.0,1.2224115,0.32324833,0.8876776,0.0,2.343041528241605,0.0433896579304,0.63844782383303,96.0,94.0,,,92.0,,92.0,92.0,,,94.0,1.1198664094417548,10.256488665071718,0.1714924575344384,0.0061985225614857,6.754323417832281,0.0888454900479621,0.1404998447270098,1.894681729627471,127.48088117370264,0.2417423798979434,159.71733084180275,24.356061318264587,13.611955545022658,19.502618152621263,28.92643862026673,25.03583262584085,0.4400951018654867,0.1714924575344384,24.3824,30.72401016309759,0.1962865477803813,1.9876595680497569,20.585293426694104,4.033172013340047,15.802100183414284,1.09300614500865,1.735586317216004,0.5041465016675059,3.912556610005035,20.43239653684412,399.4844482168194,81.90882171896189,19.134839147306444,93.33333333333333,524.8730622299369,0.7454291125900873,3.8928262864237215,76.11067836470771,15.6054535111728,3.645612725105682
Asia,East Asia,"Korea, Republic of",KOR,2009,48588024,"Korea, Republic of",80.5759,33631.83,3.421869,,,,,1.0955049,0.0020581203302278,2.208363114334512,0.0267555642929623,0.6421335430310975,96.0,94.0,,,93.0,,95.0,93.0,,,94.0,1.1813610695508012,10.630191505626984,0.1687658670786858,0.0061743609906836,6.528357687482825,0.0864410538695708,0.1440684231159514,1.7617510026750625,125.27161013998018,0.2552069209482567,163.24804647334497,23.966811245503624,15.10248698321216,19.22284388432837,28.858963270455288,24.59042170556267,0.4260309083571704,0.1625915060880022,28.7773,32.35365159118223,0.199637672032104,1.951098073056027,21.787261815792306,4.295297129185578,15.563505937183203,1.0805131733696354,1.7102979944193657,0.4960069995849182,3.974815241988799,20.507110970390563,401.1050130377807,89.36424628124824,18.850324104557124,94.16666666666667,533.8015096359654,0.7446242039853894,3.8417109356576606,75.14122867717641,16.74110032813351,3.5313358550470206
Asia,East Asia,"Korea, Republic of",KOR,2010,48813036,"Korea, Republic of",80.763,35927.84,3.5118241,0.4958997,245739.0,1.19989,0.32021224,0.99283755,0.102431653708243,2.077313937203168,0.0450699276316269,0.6473680514360959,96.0,94.0,,,98.0,,95.0,98.0,,,94.0,1.261957973685554,11.070813132786906,0.1679879120815185,0.0061458992224945,6.45319418361931,0.0798966898924295,0.1413556821173753,1.702414084630999,125.05061148009725,0.3052463280505642,166.9308174152495,24.036611859176308,17.063064874719124,19.00926629517574,28.98201210021028,24.45863027245427,0.424067046352126,0.1597933797848591,27.9763,32.90309580416182,0.1987174081939914,1.9154719243441445,23.10038654428297,4.648348445280068,15.163982014968296,1.0919214285298706,1.657344156999372,0.4855260385770719,3.865021119979134,20.883765558036586,406.4201210512701,90.74232012626298,18.39877363907461,95.83333333333333,540.3100014946234,0.7153339951671419,3.8651451019354117,75.21980343266223,16.79449202777083,3.405225442464384
Asia,East Asia,"Korea, Republic of",KOR,2011,49169880,"Korea, Republic of",81.2098,35839.074,3.5188112,,,,,0.8196075,0.0,1.9300433517429776,0.2989635118084486,0.6426698621188419,99.0,99.0,,,99.0,,98.0,99.0,,,99.0,1.346352685831245,11.480605606521715,0.1688025270755186,0.006101296159356,6.406360967323898,0.071181788525821,0.1281272193464779,1.6310798399345292,124.90980250511085,0.3111661041271608,168.80456084090503,24.13469384102625,19.176373828856203,18.686236370721264,28.97505546078209,24.29129377578306,0.4291244965413786,0.1606674655297104,27.8899,32.47313192547958,0.195241477099395,1.8751316863087728,24.34823920660372,5.015265442990709,14.582097820861064,1.053490470182152,1.5924382975919404,0.4657322734975151,3.691284225670268,21.23861193071856,409.8789746893829,91.79690973848217,17.693758862132672,98.83333333333333,544.2995394463866,0.6781714769453445,3.902008065691292,75.30393560616928,16.8651455835972,3.2507392675968827
Asia,East Asia,"Korea, Republic of",KOR,2012,49634188,"Korea, Republic of",81.3473,35776.125,3.5364602,0.24928062,125139.0,1.170449,0.31558052,0.8764121,0.0,1.7951336284578687,0.0523832484174013,0.6326284616563084,99.0,99.0,,,99.0,,99.0,99.0,,,99.0,1.426436149212313,11.975616484347444,0.1732676678421736,0.0060442209712386,6.340387798829307,0.0644716903598785,0.1148401984535336,1.5674679718745474,125.49616002582736,0.314299490504408,171.30329602652108,24.448873828660197,21.448925486602096,18.408682338069077,29.024349103887825,24.217178691429385,0.4412281309004188,0.1631939662234426,24.0125,31.64149678443415,0.1994592920508743,1.845502136551524,25.57914315028182,5.435769393467261,14.064902200072256,1.0456502280242803,1.543291087989593,0.4613755341378809,3.356557438531578,21.66853218189043,415.26618708862526,88.71387075678564,17.115219050224013,99.0,546.120366516057,0.6146186160286496,3.967720947695756,76.03931524066603,16.244380579089295,3.1339646165202657
Asia,East Asia,"Korea, Republic of",KOR,2013,50098228,"Korea, Republic of",81.8637,34785.42,3.6136277,,,,,0.7026197,0.0019960785838572,1.6826942461917016,0.0199607858385729,0.6088039680764757,99.0,99.0,,,99.0,,99.0,99.0,,,99.0,1.483086387805972,12.23795779762909,0.14770981520544,0.0039921571677145,6.068078894926184,0.0598823575157189,0.1037960863605794,1.4910707021414011,124.17604870176248,0.2914274732431653,171.9980994138156,24.19247243635044,23.090637058061212,18.104432755585687,28.857308086824947,23.505821403503536,0.4471216027840345,0.1636784438762983,23.8405,30.72364156273152,0.201603936969587,1.8304040613971415,26.51990006512805,5.712776906999585,13.489499069707614,1.027980470686508,1.4810903092221146,0.4271608169454616,3.0160747786906077,21.595574198752097,414.82704737580735,88.82882653322588,16.425730666561698,99.0,544.6932535530376,0.5537198705907834,3.964722173055023,76.15791909848119,16.30804603394569,3.0155928239273297
Asia,East Asia,"Korea, Republic of",KOR,2014,50558044,"Korea, Republic of",82.3781,36241.836,3.7114177,0.23564287,119581.0,1.147472,0.31192905,0.7456776,0.0039558492413195,1.5744279980451776,0.102852080274308,0.5795319138533128,99.0,99.0,97.0,,99.0,,99.0,99.0,,,99.0,1.5408032794939617,12.551909642706908,0.1285651003428851,0.0039558492413195,5.838833480187644,0.0553818893784735,0.094940381791669,1.4181719530130557,123.36711443979122,0.3006445423402851,173.13169789559106,24.24935584928879,24.3324286833565,17.894284043108946,28.8559422908054,22.86283069020629,0.456900587372407,0.164167743514761,22.421,29.625354968242046,0.2017483113072966,1.819690651006989,27.586114684341823,5.967398580530528,12.981119285390076,1.010719481157143,1.38059138522052,0.405474547235253,3.006445441414118,21.632561576155915,415.61536676537565,87.62130719542867,15.77790469900299,98.71428571428571,543.6535856773774,0.5530075622821783,3.9791076792406956,76.44856535757607,16.11712117860033,2.9021982223007243
Asia,East Asia,"Korea, Republic of",KOR,2015,50994396,"Korea, Republic of",82.5605,38249.12,3.8157032,,,,,0.73537487,0.0,1.492320842470612,0.0019609997929968,0.5608459407971025,97.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,,,98.0,1.604097830671433,13.024960625085155,0.1313869861307897,0.0039219995859937,5.704548397827871,0.0509859946179184,0.0902059904778556,1.3177918608938912,125.09805979464882,0.2510079735035983,175.13689151254974,24.755661386792383,25.983247257208426,17.792151121860527,29.073782930971475,22.451486630021076,0.482405949077228,0.1745289815767207,21.2004,28.43645799824749,0.2059049782646705,1.8119638087291003,28.88552695084377,6.222252343179043,12.536671676628938,1.00599289380739,1.3138698613078974,0.3863169592203818,2.7905026530607113,21.92789968529091,421.19922353821,86.76250607926407,15.242851390964608,97.77777777777777,547.9229833467903,0.5092873885333173,4.002003995406842,76.87197586884679,15.834799545970228,2.781933201242835
Asia,East Asia,"Korea, Republic of",KOR,2016,51309984,"Korea, Republic of",82.9259,39214.76,3.977249,0.22666515,116093.0,1.1714294,0.31404856,0.6938221,0.0,1.4363676277895543,0.0194893843662083,0.5651921466200418,98.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,,,98.0,1.6721891786206755,13.595794533866938,0.1383746290000791,0.0038978768732416,5.642176774017314,0.0487234609155208,0.0838043527746958,1.2336780303809878,127.5502249230871,0.2728513811269167,178.1310241687076,25.423901905718772,27.207180575226843,17.887356971306016,29.52251943793239,22.163327901252124,0.5086729319580376,0.1870980899156,20.4869,27.65348747721301,0.2124342895916709,1.818359561367238,30.442418380017426,6.439292594595234,12.264669581654909,0.9920096642400044,1.3740015978176878,0.3761451182678209,2.714871258775805,22.418638836449453,428.8541582862313,87.05289230278457,15.006825961980423,97.88888888888889,556.0473866462215,0.48824458561894274,4.031785666985437,77.12546962460317,15.655660721263478,2.698839401528981
Asia,East Asia,"Korea, Republic of",KOR,2017,51511640,"Korea, Republic of",83.2855,40875.21,4.115888,,,,,0.58433396,0.0,1.4326858939066975,0.0,0.5610382430068234,98.0,98.0,97.0,98.0,97.0,97.0,97.0,97.0,,,97.0,1.7588257721944012,14.183202087916442,0.1417155423512045,0.0038826175986631,5.785100222008074,0.0504740287826207,0.0795936607725943,1.164785279598941,134.7792460111928,0.2717832319064195,185.53282326091733,27.0210771778961,28.521708879779403,18.59579698879709,30.89981215896058,22.98315487528644,0.5435664638128391,0.2018961151304831,19.3101,27.76265713924076,0.2096613503278094,1.853949903361648,32.379089464051226,6.722752372085222,12.548620078879258,1.0735437660303573,1.2812638075588352,0.3863204510669821,2.578058096913521,23.167579211222943,449.3508651636795,88.23821022906667,15.289748103535432,97.33333333333333,578.624460804418,0.4455494490034937,4.003905949467605,77.65846340802474,15.249650888660277,2.642430304843878
Asia,East Asia,"Korea, Republic of",KOR,2018,51676900,"Korea, Republic of",83.3427,41392.887,4.409913,,,,,0.5979461,0.0,1.4339095417875298,0.0,0.5689195752841212,98.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,,,98.0,1.8286700634132464,14.708699631750356,0.145132544715337,0.0038702011924089,5.894316416038888,0.0522477160975213,0.0774040238481797,1.101072239240357,141.10366527403926,0.2689789828724246,192.2870760436481,28.17699978133363,29.154225582416903,19.215548920310624,32.07622748268569,23.7282035106595,0.5747248770727347,0.2167312667749033,21.272,27.92543670382705,0.2206014679673122,1.8847879807031769,33.99778237471675,6.9179846314310645,12.878094467740905,1.112682842817584,1.3061929024380332,0.3947605216257167,2.600775217071651,23.81141283629629,466.8023817218138,92.21859315864536,15.691730734622238,97.88888888888889,601.1248936684493,0.43265139149371334,3.9611423661036214,77.65480795065507,15.341003862919136,2.6103944288284655
Asia,East Asia,"Korea, Republic of",KOR,2019,51803830,"Korea, Republic of",83.6557,42219.47,4.860005,,,,,0.5733167,0.0,1.4400479655654803,0.0,0.5810381201544365,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,,,98.0,1.9129859703423475,15.402336082100492,0.1486376586441581,0.0038607184063417,6.088352926800972,0.0540500576887847,0.0733536497204936,1.044324328915449,149.56616142088336,0.2663895700375822,201.09710034953017,29.932149804367743,30.18116614157679,19.990799908037687,33.55929474712584,24.82828007118393,0.6138542266083415,0.235503822786848,21.1625,28.13498538621565,0.2297127451773353,1.9245681255613727,35.617057657706,7.200239827827401,13.284732036222032,1.0752100761661831,1.3338782093910817,0.4092361510722276,2.594402785719917,24.727901392619035,490.2707000621382,94.26906374248776,16.103056472851524,98.0,627.9651244558165,0.41314440638215066,3.9377825980459975,78.0729185377927,15.01183108284551,2.5643233749336236
Asia,East Asia,Mongolia,MNG,2000,2450988,Mongolia,62.8821,3213.1985,3.6193821,,,,,,0.0,12.647960740729864,0.9383970872154412,10.363167832727047,97.0,93.0,,,92.0,,94.0,,,,94.0,9.4655706188688,18.3191431373797,6.895178597365634,0.0,22.684729586599364,2.855991135003517,3.5903888554329924,40.55507411704994,318.3614118061777,0.1631994934287724,139.73956624838635,21.664732752669536,66.95259217915387,39.82067639662046,60.75101142886053,3.345589615289834,1.0199968339298275,0.0815997467143862,23.6307,21.21593414574041,0.448798606929124,3.753588348861765,5.507982903221069,1.7543945543593034,16.605548456377594,2.9783907550750963,6.527979737150896,8.40477391158178,23.949525660672354,104.36607604769995,651.9003765012312,56.311398559111666,34.516692860185366,94.0,871.0440696289005,2.7495193981259534,11.981721670197935,74.84126225426996,6.464816250124127,3.962680427282038
Asia,East Asia,Mongolia,MNG,2001,2472612,Mongolia,63.2786,3544.928,2.9898221,,,,,,0.0,12.739564476755756,0.6470889892955304,10.272537705066544,98.0,95.0,,,95.0,,95.0,,,,95.0,7.603295624222483,16.86475678351476,5.176711914364243,0.0,22.284127068864827,2.3456975861962976,3.11411576098474,39.35109916153444,322.1289874836812,0.1617722473238826,141.95514702670698,20.828176842949883,59.41085782969588,41.332809191252,61.51389704490636,3.4781033174634755,0.9706334839432956,0.0808861236619413,23.7091,21.43482277041445,0.4448736801406772,4.893610481547448,5.419370285350067,1.7390516587317375,17.592731896472234,3.11411576098474,6.470889892955305,6.9157635730959806,23.659191171117833,96.73980389968179,651.8612705915848,57.64082887618438,34.09350112350826,95.6,863.9945956620771,2.7383494399045225,11.196806598720713,75.44737824338647,6.671433960997677,3.946031756990619
Asia,East Asia,Mongolia,MNG,2002,2494622,Mongolia,63.5178,3844.4285,3.0493689,11.612102,289677.0,1.2548705,0.32892948,,0.0,12.82759472176546,0.0801724670110341,10.221989543906853,98.0,98.0,,,98.0,,98.0,,,,98.0,6.213366193355145,15.353027432613036,3.9685371170461896,0.0,21.646566092979217,2.0043116752758534,2.725863878375161,38.44269793179087,317.6834005312228,0.2004311675275853,141.66474920849734,19.52199571718681,53.434949262854246,42.41123504883706,61.81297206550732,3.487502314979985,0.8818971371213755,0.0801724670110341,22.8869,21.646566092979217,0.4409485685606877,6.493969827893765,5.33146905623377,1.6435355737261998,18.720271047076476,3.3672436144634337,6.493969827893765,5.772417624794458,23.129756732683347,90.35437032143545,641.1793049207456,58.443389119393636,34.353902114228134,98.0,847.4607232084861,2.7293013232653536,10.661776746343337,75.65888156954826,6.896294721261769,4.053745639581297
Asia,East Asia,Mongolia,MNG,2003,2516461,Mongolia,64.2078,4135.0933,2.3848844,,,,,13.630294,0.0,12.795747678982506,0.6358135492662115,10.093540094601108,98.0,98.0,,,98.0,,98.0,,,,98.0,5.205723434617107,14.186589818002346,3.099591052672781,0.0,20.86263208529757,1.748487260482082,2.4637775034065696,38.14881295597269,312.54209781117214,0.1986917341456911,142.38249668880226,18.31937788823272,48.48078313154864,43.67244316522291,62.428942868576144,3.5367128677933017,0.8345052834119027,0.0397383468291382,23.8369,22.054782490171718,0.4768601619496587,8.543744568264717,5.165985087787969,1.589533873165529,20.067865148714805,3.5764512146224403,6.517088879978669,4.927555006813139,37.15539532284983,85.71561411045113,632.435789785735,61.667806181339586,35.088960250129055,98.0,852.0635656505046,4.360636555851755,10.059767553258995,74.224015118274,7.237465450627447,4.118115321987805
Asia,East Asia,Mongolia,MNG,2004,2537955,Mongolia,64.7955,4826.171,2.2812629,,,,,13.1208315,0.0,13.120800014184647,0.0,10.086861272165976,98.0,98.0,,,99.0,,99.0,,,,99.0,4.373600004728216,13.31780902340664,2.5611171198858926,0.0,20.41013335539834,1.5366702719315353,2.3247063088195024,38.0227387798444,305.4821696996204,0.1970090092219917,143.14674610069918,17.13978380231328,44.05121446203735,44.602839687858925,62.767070338126565,3.5855639678402493,0.788036036887967,0.0394018018443983,23.9235,23.089455880817432,0.5122234239771785,10.835495507209544,5.043430636082988,1.497268470087137,21.592187410730293,3.82197477890664,6.737708115392117,4.413001806572614,36.32849278635062,82.54677486401454,621.7998349064503,64.90137391817427,36.564872111601666,98.6,842.1413485865913,4.313823664794821,9.802009484815938,73.83556643431042,7.7067079092009365,4.341892506877895
Asia,East Asia,Mongolia,MNG,2005,2559258,Mongolia,64.8787,5646.2065,2.2726505,,,,,15.551401,0.0,13.050657651553694,0.0,10.041973103141611,99.0,98.0,28.0,,97.0,,99.0,,,,99.0,3.790161054493138,12.777140874425324,1.9927650905067016,0.0,20.04487238097917,1.406657710945907,2.1490603917229136,37.54994611719491,302.7830722811065,0.1953691265202648,145.62814690820542,16.411006627702246,39.73808033422187,45.56008030452576,63.37774464317392,3.672939578580979,0.7424026807770064,0.0390738253040529,23.9082,23.717811959560155,0.5470335542567416,13.089731476857748,4.923301988310675,1.4848053615540129,22.545597200438564,3.907382530405297,6.681624126993058,4.024604006317456,38.644031754695305,79.71060362026806,618.1479163101181,67.67088434053933,37.159207864154375,86.66666666666667,841.3326438897752,4.593192958260888,9.474326736181071,73.47247498352186,8.043297122963535,4.416708199072647
